"DATE","TIME PERIOD","TARGET balances (average over the reference period) (TGB.M.AT.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.BE.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.BG.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.CY.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.DE.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.EE.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.ES.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.FI.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.FR.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.GR.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.HR.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.IE.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.IT.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.LT.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.LU.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.LV.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.MT.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.NL.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.PT.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.SI.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.SK.N.A094T.U2.EUR.A)","TARGET balances (average over the reference period) (TGB.M.U4.N.A094T.U2.EUR.A)"
"2001-01-31","2001Jan","-4676.05","-6492.05","","","-11567.59","","40955.41","-1172.95","-1552.27","-1121.91","","-2983.82","-7614.55","","-12389.86","","","2025.45","-5172.27"
"2001-02-28","2001Feb","-4453.90","-6924.85","","","-2932.05","","32958.50","-2030.95","-225.85","-1374.70","","-4317.45","-2692.00","","-12185.80","","","-1638.65","-5403.90"
"2001-03-31","2001Mar","-3193.05","-7038.00","","","-1796.82","","23675.64","-1960.18","-1545.00","-4364.59","","-3889.77","5488.41","","-11612.23","","","37.14","-4637.36"
"2001-04-30","2001Apr","-907.25","-6280.00","","","-8959.05","","24549.95","-1803.00","4843.25","-6471.95","","-3493.30","4106.70","","-9840.40","","","-60.75","-4111.05"
"2001-05-31","2001May","-403.35","-7967.52","","","3683.30","","24455.74","-1599.48","5083.87","-9141.22","","-4743.13","-7360.04","","-10284.48","","","3746.87","-4202.74"
"2001-06-30","2001Jun","-2158.19","-2687.71","","","-5019.29","","25981.24","-1707.67","5895.33","-11148.19","","-4833.43","-1500.14","","-11117.57","","","4227.05","-4604.29"
"2001-07-31","2001Jul","-1545.27","440.64","","","-8877.55","","26324.95","-2137.91","8603.27","-12683.91","","-4593.18","69.95","","-11950.68","","","2802.59","-4938.91"
"2001-08-31","2001Aug","-1956.30","-2685.26","","","-2225.61","","25268.48","-2464.96","6163.39","-9470.43","","-5563.00","5442.30","","-14785.48","","","-1758.00","-4634.96"
"2001-09-30","2001Sep","-1447.10","-1960.20","","","-8147.00","","26825.30","-2881.10","12191.80","-9091.50","","-6578.70","1253.85","","-14139.15","","","-1052.20","-4829.95"
"2001-10-31","2001Oct","-669.91","-1786.83","","","-4493.48","","28528.83","-2673.43","10470.35","-8336.30","","-5978.91","-2376.09","","-14388.91","","","-2492.57","-4780.17"
